filename,folder,class_label,exclusion_reason,sha256_hash,details
556.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,3ef3ca2e222a0a6a9487b3726b9ac0dbc9fdfcc640a5cf8ddd3133c264451423,Identical SHA-256 to earlier Ulfa image file
557.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,3ef3ca2e222a0a6a9487b3726b9ac0dbc9fdfcc640a5cf8ddd3133c264451423,Identical SHA-256 to earlier Ulfa image file
558.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,3ef3ca2e222a0a6a9487b3726b9ac0dbc9fdfcc640a5cf8ddd3133c264451423,Identical SHA-256 to earlier Ulfa image file
559.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,3ef3ca2e222a0a6a9487b3726b9ac0dbc9fdfcc640a5cf8ddd3133c264451423,Identical SHA-256 to earlier Ulfa image file
56.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,e29988d69dab7eeedfb42d1dfc0e5eb97a821610b8b75985edd47752d2c776a8,Identical SHA-256 to earlier Ulfa image file
560.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,3ef3ca2e222a0a6a9487b3726b9ac0dbc9fdfcc640a5cf8ddd3133c264451423,Identical SHA-256 to earlier Ulfa image file
561.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,3ef3ca2e222a0a6a9487b3726b9ac0dbc9fdfcc640a5cf8ddd3133c264451423,Identical SHA-256 to earlier Ulfa image file
563.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,f8c353d6719c2598f89df45a7af16d31f27ddd0ec67a191ef1c63343000df06d,Identical SHA-256 to earlier Ulfa image file
564.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,f8c353d6719c2598f89df45a7af16d31f27ddd0ec67a191ef1c63343000df06d,Identical SHA-256 to earlier Ulfa image file
565.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,f8c353d6719c2598f89df45a7af16d31f27ddd0ec67a191ef1c63343000df06d,Identical SHA-256 to earlier Ulfa image file
566.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,f8c353d6719c2598f89df45a7af16d31f27ddd0ec67a191ef1c63343000df06d,Identical SHA-256 to earlier Ulfa image file
567.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,f8c353d6719c2598f89df45a7af16d31f27ddd0ec67a191ef1c63343000df06d,Identical SHA-256 to earlier Ulfa image file
568.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,f8c353d6719c2598f89df45a7af16d31f27ddd0ec67a191ef1c63343000df06d,Identical SHA-256 to earlier Ulfa image file
57.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,a31c356f642d465131ea92d73baa4746c9c8350a1573a478bff071b2aef54d7f,Identical SHA-256 to earlier Ulfa image file
570.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,5f983e12def87c2f631038b3f21fe68d52cbdc149a13ee789143e8e2715b0bf7,Identical SHA-256 to earlier Ulfa image file
571.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,5f983e12def87c2f631038b3f21fe68d52cbdc149a13ee789143e8e2715b0bf7,Identical SHA-256 to earlier Ulfa image file
572.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,5f983e12def87c2f631038b3f21fe68d52cbdc149a13ee789143e8e2715b0bf7,Identical SHA-256 to earlier Ulfa image file
573.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,1a628b7f3956ce9657372d05c3b09e024dc893bb133c1788bf14695b88c3efd6,Identical SHA-256 to earlier Ulfa image file
574.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,8fa7c33af13a1c7a3bd28edd4f97fdbab77881554beba26cbad994150dfd370c,Identical SHA-256 to earlier Ulfa image file
575.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,4a270044ced434bc81150c478c6737a796ec6fcd14de14007da37a062861b445,Identical SHA-256 to earlier Ulfa image file
576.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,2226afb25866f37642069097783ffc2d43a4e1062a299c14dec8fb8ee61e3bb0,Identical SHA-256 to earlier Ulfa image file
577.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,2226afb25866f37642069097783ffc2d43a4e1062a299c14dec8fb8ee61e3bb0,Identical SHA-256 to earlier Ulfa image file
578.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,2226afb25866f37642069097783ffc2d43a4e1062a299c14dec8fb8ee61e3bb0,Identical SHA-256 to earlier Ulfa image file
579.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,9aa45231ee0a8fb3a04a66eb77ce6370c5af17cb2540fa40920c3b00f8b2a497,Identical SHA-256 to earlier Ulfa image file
580.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,2f72717f6a4b31b23acbc9552e829efc537b5066fc274201ce0ef4507e10e6ca,Identical SHA-256 to earlier Ulfa image file
581.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,4d7e382a83f2d268b82c44675c4e1d96976a38aab7a7f4decd8a5d5513164db1,Identical SHA-256 to earlier Ulfa image file
582.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,5f983e12def87c2f631038b3f21fe68d52cbdc149a13ee789143e8e2715b0bf7,Identical SHA-256 to earlier Ulfa image file
583.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,5f983e12def87c2f631038b3f21fe68d52cbdc149a13ee789143e8e2715b0bf7,Identical SHA-256 to earlier Ulfa image file
584.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,3ef3ca2e222a0a6a9487b3726b9ac0dbc9fdfcc640a5cf8ddd3133c264451423,Identical SHA-256 to earlier Ulfa image file
585.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,3ef3ca2e222a0a6a9487b3726b9ac0dbc9fdfcc640a5cf8ddd3133c264451423,Identical SHA-256 to earlier Ulfa image file
586.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,3ef3ca2e222a0a6a9487b3726b9ac0dbc9fdfcc640a5cf8ddd3133c264451423,Identical SHA-256 to earlier Ulfa image file
587.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,3ef3ca2e222a0a6a9487b3726b9ac0dbc9fdfcc640a5cf8ddd3133c264451423,Identical SHA-256 to earlier Ulfa image file
588.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,3ef3ca2e222a0a6a9487b3726b9ac0dbc9fdfcc640a5cf8ddd3133c264451423,Identical SHA-256 to earlier Ulfa image file
589.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,3ef3ca2e222a0a6a9487b3726b9ac0dbc9fdfcc640a5cf8ddd3133c264451423,Identical SHA-256 to earlier Ulfa image file
59.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,ad4113999293f8d924b55f48e95425631ee4f6d6dfb7884eb0a1bb2aab1141d0,Identical SHA-256 to earlier Ulfa image file
590.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,3ef3ca2e222a0a6a9487b3726b9ac0dbc9fdfcc640a5cf8ddd3133c264451423,Identical SHA-256 to earlier Ulfa image file
591.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,3ef3ca2e222a0a6a9487b3726b9ac0dbc9fdfcc640a5cf8ddd3133c264451423,Identical SHA-256 to earlier Ulfa image file
592.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,3ef3ca2e222a0a6a9487b3726b9ac0dbc9fdfcc640a5cf8ddd3133c264451423,Identical SHA-256 to earlier Ulfa image file
593.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,f8c353d6719c2598f89df45a7af16d31f27ddd0ec67a191ef1c63343000df06d,Identical SHA-256 to earlier Ulfa image file
594.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,f8c353d6719c2598f89df45a7af16d31f27ddd0ec67a191ef1c63343000df06d,Identical SHA-256 to earlier Ulfa image file
595.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,f8c353d6719c2598f89df45a7af16d31f27ddd0ec67a191ef1c63343000df06d,Identical SHA-256 to earlier Ulfa image file
596.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,f8c353d6719c2598f89df45a7af16d31f27ddd0ec67a191ef1c63343000df06d,Identical SHA-256 to earlier Ulfa image file
597.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,f8c353d6719c2598f89df45a7af16d31f27ddd0ec67a191ef1c63343000df06d,Identical SHA-256 to earlier Ulfa image file
598.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,f8c353d6719c2598f89df45a7af16d31f27ddd0ec67a191ef1c63343000df06d,Identical SHA-256 to earlier Ulfa image file
599.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,f8c353d6719c2598f89df45a7af16d31f27ddd0ec67a191ef1c63343000df06d,Identical SHA-256 to earlier Ulfa image file
60.jpg,Healthy Leaf,healthy,EVAL_SET_EXACT_COLLISION (Track B),d70b1bca70427b084a16442e5dfc1976075a0519c261317062750d93acf4a024,Exact SHA-256 match with Track B evaluation sample
600.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,86e1f16f346eaddd31cadae531dd6b3aa69680e8e87de08c61663768c5f2a746,Identical SHA-256 to earlier Ulfa image file
601.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,b0d1b76ee25e9368a183447439076e846ef5405aa77b83bab41e20d1b7c12046,Identical SHA-256 to earlier Ulfa image file
602.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,cec2c98acb959bc873b33dcedc0ab0237d524092c1928684bde56839c81536b2,Identical SHA-256 to earlier Ulfa image file
603.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,b0d1b76ee25e9368a183447439076e846ef5405aa77b83bab41e20d1b7c12046,Identical SHA-256 to earlier Ulfa image file
604.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,5f983e12def87c2f631038b3f21fe68d52cbdc149a13ee789143e8e2715b0bf7,Identical SHA-256 to earlier Ulfa image file
605.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,5f983e12def87c2f631038b3f21fe68d52cbdc149a13ee789143e8e2715b0bf7,Identical SHA-256 to earlier Ulfa image file
606.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,5f983e12def87c2f631038b3f21fe68d52cbdc149a13ee789143e8e2715b0bf7,Identical SHA-256 to earlier Ulfa image file
607.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,b0d1b76ee25e9368a183447439076e846ef5405aa77b83bab41e20d1b7c12046,Identical SHA-256 to earlier Ulfa image file
608.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,d11e8a1a3d49f24318ed9445b0c6f513855e6a138b0a4c52c2e09ea3236a864e,Identical SHA-256 to earlier Ulfa image file
609.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,5df10fd40b3af943cbb3c7526b6b49c8c56b4edf78fa0d5971522ba912544b9c,Identical SHA-256 to earlier Ulfa image file
61.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,e153c2acb450f6b7f2900f949d13dda60e4bd0ea4d76b9e4aa38145e9ce39d6c,Identical SHA-256 to earlier Ulfa image file
610.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,2226afb25866f37642069097783ffc2d43a4e1062a299c14dec8fb8ee61e3bb0,Identical SHA-256 to earlier Ulfa image file
611.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,2226afb25866f37642069097783ffc2d43a4e1062a299c14dec8fb8ee61e3bb0,Identical SHA-256 to earlier Ulfa image file
612.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,2226afb25866f37642069097783ffc2d43a4e1062a299c14dec8fb8ee61e3bb0,Identical SHA-256 to earlier Ulfa image file
613.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,2226afb25866f37642069097783ffc2d43a4e1062a299c14dec8fb8ee61e3bb0,Identical SHA-256 to earlier Ulfa image file
614.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,4d7e382a83f2d268b82c44675c4e1d96976a38aab7a7f4decd8a5d5513164db1,Identical SHA-256 to earlier Ulfa image file
615.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,4d7e382a83f2d268b82c44675c4e1d96976a38aab7a7f4decd8a5d5513164db1,Identical SHA-256 to earlier Ulfa image file
616.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,4d7e382a83f2d268b82c44675c4e1d96976a38aab7a7f4decd8a5d5513164db1,Identical SHA-256 to earlier Ulfa image file
617.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,4d7e382a83f2d268b82c44675c4e1d96976a38aab7a7f4decd8a5d5513164db1,Identical SHA-256 to earlier Ulfa image file
618.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,4d7e382a83f2d268b82c44675c4e1d96976a38aab7a7f4decd8a5d5513164db1,Identical SHA-256 to earlier Ulfa image file
619.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,2226afb25866f37642069097783ffc2d43a4e1062a299c14dec8fb8ee61e3bb0,Identical SHA-256 to earlier Ulfa image file
62.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,ab4d4b93598e657607138d83aa238b0095f263c67dd9eda81285ec1b0d942d89,Identical SHA-256 to earlier Ulfa image file
621.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,311e0fd6a8e7fc70a93dd441c57a70f21e57cd660ad7b0a0f07a0ff6f99deb66,Identical SHA-256 to earlier Ulfa image file
624.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,5a0b7f48ed6b0e52df06b4d9eabed59540f2a22272f80dfdbafa6266857d1227,Identical SHA-256 to earlier Ulfa image file
625.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,5a0b7f48ed6b0e52df06b4d9eabed59540f2a22272f80dfdbafa6266857d1227,Identical SHA-256 to earlier Ulfa image file
626.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,5a0b7f48ed6b0e52df06b4d9eabed59540f2a22272f80dfdbafa6266857d1227,Identical SHA-256 to earlier Ulfa image file
627.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,5a0b7f48ed6b0e52df06b4d9eabed59540f2a22272f80dfdbafa6266857d1227,Identical SHA-256 to earlier Ulfa image file
628.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,5a0b7f48ed6b0e52df06b4d9eabed59540f2a22272f80dfdbafa6266857d1227,Identical SHA-256 to earlier Ulfa image file
629.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,5a0b7f48ed6b0e52df06b4d9eabed59540f2a22272f80dfdbafa6266857d1227,Identical SHA-256 to earlier Ulfa image file
630.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,5a0b7f48ed6b0e52df06b4d9eabed59540f2a22272f80dfdbafa6266857d1227,Identical SHA-256 to earlier Ulfa image file
631.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,5a0b7f48ed6b0e52df06b4d9eabed59540f2a22272f80dfdbafa6266857d1227,Identical SHA-256 to earlier Ulfa image file
632.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,5a0b7f48ed6b0e52df06b4d9eabed59540f2a22272f80dfdbafa6266857d1227,Identical SHA-256 to earlier Ulfa image file
634.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,5a0b7f48ed6b0e52df06b4d9eabed59540f2a22272f80dfdbafa6266857d1227,Identical SHA-256 to earlier Ulfa image file
636.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,f779f9023ca9099700268dd3ad242f5d5c1b1916a0e13ac8099069a81a295cf5,Identical SHA-256 to earlier Ulfa image file
637.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,f779f9023ca9099700268dd3ad242f5d5c1b1916a0e13ac8099069a81a295cf5,Identical SHA-256 to earlier Ulfa image file
638.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,f779f9023ca9099700268dd3ad242f5d5c1b1916a0e13ac8099069a81a295cf5,Identical SHA-256 to earlier Ulfa image file
639.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,f779f9023ca9099700268dd3ad242f5d5c1b1916a0e13ac8099069a81a295cf5,Identical SHA-256 to earlier Ulfa image file
64.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,2848c17cdd5f4bac30c1c895d21e45957b50e8c148d3ea0765d9fa96bbbf7d7c,Identical SHA-256 to earlier Ulfa image file
640.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,f779f9023ca9099700268dd3ad242f5d5c1b1916a0e13ac8099069a81a295cf5,Identical SHA-256 to earlier Ulfa image file
641.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,f779f9023ca9099700268dd3ad242f5d5c1b1916a0e13ac8099069a81a295cf5,Identical SHA-256 to earlier Ulfa image file
642.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,2226afb25866f37642069097783ffc2d43a4e1062a299c14dec8fb8ee61e3bb0,Identical SHA-256 to earlier Ulfa image file
643.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,2226afb25866f37642069097783ffc2d43a4e1062a299c14dec8fb8ee61e3bb0,Identical SHA-256 to earlier Ulfa image file
644.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,2226afb25866f37642069097783ffc2d43a4e1062a299c14dec8fb8ee61e3bb0,Identical SHA-256 to earlier Ulfa image file
646.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,33111db4f185895813968f88997e987f398cc726956780ab826071725ffb1fa2,Identical SHA-256 to earlier Ulfa image file
647.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,1a628b7f3956ce9657372d05c3b09e024dc893bb133c1788bf14695b88c3efd6,Identical SHA-256 to earlier Ulfa image file
648.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,1a628b7f3956ce9657372d05c3b09e024dc893bb133c1788bf14695b88c3efd6,Identical SHA-256 to earlier Ulfa image file
649.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,1a628b7f3956ce9657372d05c3b09e024dc893bb133c1788bf14695b88c3efd6,Identical SHA-256 to earlier Ulfa image file
65.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,5db9b7f5aabdd88cc5c8414fca7252b581a3cadfcf37120395a6b187e67d699c,Identical SHA-256 to earlier Ulfa image file
650.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,1a628b7f3956ce9657372d05c3b09e024dc893bb133c1788bf14695b88c3efd6,Identical SHA-256 to earlier Ulfa image file
651.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,1a628b7f3956ce9657372d05c3b09e024dc893bb133c1788bf14695b88c3efd6,Identical SHA-256 to earlier Ulfa image file
652.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,1a628b7f3956ce9657372d05c3b09e024dc893bb133c1788bf14695b88c3efd6,Identical SHA-256 to earlier Ulfa image file
656.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,33111db4f185895813968f88997e987f398cc726956780ab826071725ffb1fa2,Identical SHA-256 to earlier Ulfa image file
657.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,33111db4f185895813968f88997e987f398cc726956780ab826071725ffb1fa2,Identical SHA-256 to earlier Ulfa image file
658.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,33111db4f185895813968f88997e987f398cc726956780ab826071725ffb1fa2,Identical SHA-256 to earlier Ulfa image file
659.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,33111db4f185895813968f88997e987f398cc726956780ab826071725ffb1fa2,Identical SHA-256 to earlier Ulfa image file
66.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,03b587674c1fc9a7435024f665af05f4a0d8e876061c5951dc963c786c641ae4,Identical SHA-256 to earlier Ulfa image file
660.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,33111db4f185895813968f88997e987f398cc726956780ab826071725ffb1fa2,Identical SHA-256 to earlier Ulfa image file
665.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,f45f1412e901e9735965a614e279d076260fd870508c7baaa2fadbc71b7e8814,Identical SHA-256 to earlier Ulfa image file
666.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,f45f1412e901e9735965a614e279d076260fd870508c7baaa2fadbc71b7e8814,Identical SHA-256 to earlier Ulfa image file
667.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,f45f1412e901e9735965a614e279d076260fd870508c7baaa2fadbc71b7e8814,Identical SHA-256 to earlier Ulfa image file
668.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,f45f1412e901e9735965a614e279d076260fd870508c7baaa2fadbc71b7e8814,Identical SHA-256 to earlier Ulfa image file
669.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,f45f1412e901e9735965a614e279d076260fd870508c7baaa2fadbc71b7e8814,Identical SHA-256 to earlier Ulfa image file
670.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,f45f1412e901e9735965a614e279d076260fd870508c7baaa2fadbc71b7e8814,Identical SHA-256 to earlier Ulfa image file
671.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,f45f1412e901e9735965a614e279d076260fd870508c7baaa2fadbc71b7e8814,Identical SHA-256 to earlier Ulfa image file
673.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,738717346a2d071839c8b99b436faf6c63f093538eb9473b3d29cfe13574803d,Identical SHA-256 to earlier Ulfa image file
674.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,738717346a2d071839c8b99b436faf6c63f093538eb9473b3d29cfe13574803d,Identical SHA-256 to earlier Ulfa image file
675.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,738717346a2d071839c8b99b436faf6c63f093538eb9473b3d29cfe13574803d,Identical SHA-256 to earlier Ulfa image file
676.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,738717346a2d071839c8b99b436faf6c63f093538eb9473b3d29cfe13574803d,Identical SHA-256 to earlier Ulfa image file
677.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,738717346a2d071839c8b99b436faf6c63f093538eb9473b3d29cfe13574803d,Identical SHA-256 to earlier Ulfa image file
678.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,738717346a2d071839c8b99b436faf6c63f093538eb9473b3d29cfe13574803d,Identical SHA-256 to earlier Ulfa image file
679.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,738717346a2d071839c8b99b436faf6c63f093538eb9473b3d29cfe13574803d,Identical SHA-256 to earlier Ulfa image file
680.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,738717346a2d071839c8b99b436faf6c63f093538eb9473b3d29cfe13574803d,Identical SHA-256 to earlier Ulfa image file
681.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,5a0b7f48ed6b0e52df06b4d9eabed59540f2a22272f80dfdbafa6266857d1227,Identical SHA-256 to earlier Ulfa image file
682.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,5a0b7f48ed6b0e52df06b4d9eabed59540f2a22272f80dfdbafa6266857d1227,Identical SHA-256 to earlier Ulfa image file
683.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,8fa7c33af13a1c7a3bd28edd4f97fdbab77881554beba26cbad994150dfd370c,Identical SHA-256 to earlier Ulfa image file
684.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,8c451873853a0de30e5a8a231dd30744bfa9e751930d909d1b85dfde0881ecbf,Identical SHA-256 to earlier Ulfa image file
685.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,8c451873853a0de30e5a8a231dd30744bfa9e751930d909d1b85dfde0881ecbf,Identical SHA-256 to earlier Ulfa image file
686.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,8c451873853a0de30e5a8a231dd30744bfa9e751930d909d1b85dfde0881ecbf,Identical SHA-256 to earlier Ulfa image file
687.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,8c451873853a0de30e5a8a231dd30744bfa9e751930d909d1b85dfde0881ecbf,Identical SHA-256 to earlier Ulfa image file
688.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,8c451873853a0de30e5a8a231dd30744bfa9e751930d909d1b85dfde0881ecbf,Identical SHA-256 to earlier Ulfa image file
689.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,8fa7c33af13a1c7a3bd28edd4f97fdbab77881554beba26cbad994150dfd370c,Identical SHA-256 to earlier Ulfa image file
690.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,8fa7c33af13a1c7a3bd28edd4f97fdbab77881554beba26cbad994150dfd370c,Identical SHA-256 to earlier Ulfa image file
691.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,8fa7c33af13a1c7a3bd28edd4f97fdbab77881554beba26cbad994150dfd370c,Identical SHA-256 to earlier Ulfa image file
692.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,8fa7c33af13a1c7a3bd28edd4f97fdbab77881554beba26cbad994150dfd370c,Identical SHA-256 to earlier Ulfa image file
695.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,32b06c0d138fcdedcb06335ac584536485eeb8336a6ff5213e9ebdeeac3c88aa,Identical SHA-256 to earlier Ulfa image file
696.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,32b06c0d138fcdedcb06335ac584536485eeb8336a6ff5213e9ebdeeac3c88aa,Identical SHA-256 to earlier Ulfa image file
697.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,32b06c0d138fcdedcb06335ac584536485eeb8336a6ff5213e9ebdeeac3c88aa,Identical SHA-256 to earlier Ulfa image file
698.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,ba485186874dfc3ea2e377e1ee218ca338ea0cb6494580e0e1b2ba2656636a7f,Identical SHA-256 to earlier Ulfa image file
699.jpg,Healthy Leaf,healthy,INTERNAL_DATASET_DUPLICATE,ba485186874dfc3ea2e377e1ee218ca338ea0cb6494580e0e1b2ba2656636a7f,Identical SHA-256 to earlier Ulfa image file
