image_path,relative_path,class_label,class_index,source_dataset,source_type,sha256_hash
D:\CropDiseaseProject\chilli_cold\murda complex\IMG_4285.JPG,chilli_cold\murda complex\IMG_4285.JPG,murda complex,2,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,9ac2b9f32a5f9f15862bb496aa55e45777ef90faf8f3979dcd3d5dda0460d931
D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5550.JPG,chilli_cold\powdery mildew\IMG_5550.JPG,powdery mildew,4,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,97169804a3f125fb73067220816e8adfd7fd92b406d7ba26803532c461ae63a3
D:\CropDiseaseProject\chilli_cold\healthy\IMG_4423.JPG,chilli_cold\healthy\IMG_4423.JPG,healthy,1,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,1009f860f4ee43f7d8f5f696adcd301cb9e22e7e5c9f5d44a3144be2b9705e63
D:\CropDiseaseProject\chilli_cold\healthy\IMG_3451.JPG,chilli_cold\healthy\IMG_3451.JPG,healthy,1,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,9cd2cf42c048f34eb7637e7667e8e2a4b6ee114e731589155498d76663f8f430
D:\CropDiseaseProject\chilli_cold\nutritional deficiency\IMG_3308.JPG,chilli_cold\nutritional deficiency\IMG_3308.JPG,nutritional deficiency,3,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,49c21dc2ca08d30d2532ec15656d90c38689e29cac444be627793feb760e4229
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4774.JPG,chilli_cold\cerocospora\IMG_4774.JPG,cerocospora,0,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,3406f4231f3e368029ee8eb4e9a0fc6718f8a1a332c962593259b7431c0bfdc9
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_5381.JPG,chilli_cold\cerocospora\IMG_5381.JPG,cerocospora,0,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,5c5e0f60d67b711426804f42e22f2e6c94a04400ccfaa1f46b127ba11b5446ea
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_5477.JPG,chilli_cold\cerocospora\IMG_5477.JPG,cerocospora,0,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,47c2e0dc86594182f181c61fade5e21e2a763b9310bae95a71d9cff2fb00b4ad
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_5236.JPG,chilli_cold\cerocospora\IMG_5236.JPG,cerocospora,0,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,9418632604171240d18d1e5893721e685adfb78eed84419c0095b7411df147a6
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_5438.JPG,chilli_cold\cerocospora\IMG_5438.JPG,cerocospora,0,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,ba081c9c113d78746d199e525741e37b34fc2ac1f25d0312285f0a54a7ecf0d2
D:\CropDiseaseProject\chilli_cold\nutritional deficiency\IMG_3352.JPG,chilli_cold\nutritional deficiency\IMG_3352.JPG,nutritional deficiency,3,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,fe861efbf2982784da751214d8b519220df2846c9aabb62721b733e513d01537
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4966.JPG,chilli_cold\cerocospora\IMG_4966.JPG,cerocospora,0,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,3c9d32dd6da9a3dea535e6f5d9262001db1254d97c4bef6d1bf1fcaf9e81525d
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4089.JPG,chilli_cold\cerocospora\IMG_4089.JPG,cerocospora,0,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,8e8af19f98124aa9c84157fca301ed9d40f6201b21a89ce71a946a44dcaf8e6e
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4604.JPG,chilli_cold\cerocospora\IMG_4604.JPG,cerocospora,0,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,3bf008d77bc44760491b31a6bf14242e8de179419bdeea6c1aff0f7e47869fa5
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_5271.JPG,chilli_cold\cerocospora\IMG_5271.JPG,cerocospora,0,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,d5e9a769a3405da72cd65f3184361a4ee708e98da9187c8448b3e561d5a85ed3
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4949.JPG,chilli_cold\cerocospora\IMG_4949.JPG,cerocospora,0,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,b69e3ecc1b2fd73b7c9992e3d737b66a58a7565335679b585b838557cba50e99
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4228.JPG,chilli_cold\cerocospora\IMG_4228.JPG,cerocospora,0,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,312fe252589f546c8a6ebf1c22038bc136dc776260d9285a4ad2366ec9eea9b1
D:\CropDiseaseProject\chilli_cold\nutritional deficiency\IMG_3313.JPG,chilli_cold\nutritional deficiency\IMG_3313.JPG,nutritional deficiency,3,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,fb96712b108cf6f661e36683321bd87f5d489ea770ac9fc1ad057c362676aad8
D:\CropDiseaseProject\chilli_cold\murda complex\IMG_5195.JPG,chilli_cold\murda complex\IMG_5195.JPG,murda complex,2,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,1fd54f515b67a3d9b04d4a05c18aaf700792e7ded89d012acf16bccbeb8f9bf4
D:\CropDiseaseProject\chilli_cold\nutritional deficiency\IMG_3603.JPG,chilli_cold\nutritional deficiency\IMG_3603.JPG,nutritional deficiency,3,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,b96760e7e7d3bf547190289ad635b1c0d6437629360308464da8d622775f0ee9
D:\CropDiseaseProject\chilli_cold\nutritional deficiency\IMG_3428.JPG,chilli_cold\nutritional deficiency\IMG_3428.JPG,nutritional deficiency,3,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,9a73b7972ff4485c1c6549f1580d136e28229195176617ede13e681ed08b2508
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4494.JPG,chilli_cold\cerocospora\IMG_4494.JPG,cerocospora,0,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,82739c0ff975bbafb5959047ad8a39f70c8baf2afb9cb4ab725a2854db803a37
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4072.JPG,chilli_cold\cerocospora\IMG_4072.JPG,cerocospora,0,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,99875dd746abfbb869d01cf7687d8b64bdc7981e8fa6b7796ddf35aff83459e8
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_5441.JPG,chilli_cold\cerocospora\IMG_5441.JPG,cerocospora,0,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,717dbcae734c9ce169461b219b9135311be3ecaeb5a0966abf72694a5b6e3f55
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_5306.JPG,chilli_cold\cerocospora\IMG_5306.JPG,cerocospora,0,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,79142d6ab2e65e7fc6a57ac4c9d84edd572fa2ab4bcf722bf1bf247a0badf018
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_5230.JPG,chilli_cold\cerocospora\IMG_5230.JPG,cerocospora,0,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,4b82a4b4b59e9375593318b746ba0bcf5fb99087798b097ddbf437b9e97e542f
D:\CropDiseaseProject\chilli_cold\nutritional deficiency\IMG_4462.JPG,chilli_cold\nutritional deficiency\IMG_4462.JPG,nutritional deficiency,3,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,f9db63f188055b48783fd46afdf0003fbb2f4ba5850f35898e586828016a5c76
D:\CropDiseaseProject\chilli_cold\nutritional deficiency\IMG_4739.JPG,chilli_cold\nutritional deficiency\IMG_4739.JPG,nutritional deficiency,3,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,40946bc99736a2b1a6995b03f520877b504920498393a7aa20d12abc7fcbda27
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4783.JPG,chilli_cold\cerocospora\IMG_4783.JPG,cerocospora,0,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,7d8d457a31fb0e00ad753929463808495816aaffb62d4b30ce044acc615ea949
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4142.JPG,chilli_cold\cerocospora\IMG_4142.JPG,cerocospora,0,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,032823a089620c801d45ccd3f63162019a3427e02569c4ce20c69351edf31085
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4051.JPG,chilli_cold\cerocospora\IMG_4051.JPG,cerocospora,0,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,8a491be805f87f568d5ac616308a41afdd56a01679b8ae186b78d3ef6ee09e30
D:\CropDiseaseProject\chilli_cold\healthy\IMG_4186.JPG,chilli_cold\healthy\IMG_4186.JPG,healthy,1,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,7e34a73f5bd3d8f2788e0655690b2ca1b83765ac9e8f6d9b0bcb15acf2f89cde
D:\CropDiseaseProject\chilli_cold\healthy\IMG_3466.JPG,chilli_cold\healthy\IMG_3466.JPG,healthy,1,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,48e0df8571d7e9b8555d51436975c6e2b727896fb911f408e975b52026d85d2e
D:\CropDiseaseProject\chilli_cold\healthy\IMG_4405.JPG,chilli_cold\healthy\IMG_4405.JPG,healthy,1,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,e37370b761c1b89307b75e614c0aa6d198a7056fb56da7e4cab680302f8b450a
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_5042.JPG,chilli_cold\cerocospora\IMG_5042.JPG,cerocospora,0,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,54fafce938c04fae71b8b3a284c08f525ee1d688d1ad3247e9ca8229b6458bff
D:\CropDiseaseProject\chilli_cold\murda complex\IMG_5111.JPG,chilli_cold\murda complex\IMG_5111.JPG,murda complex,2,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,8c4d2fd265c6505e6ee96f595a2891a86382c958222873198da8206e6828dc88
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4526.JPG,chilli_cold\cerocospora\IMG_4526.JPG,cerocospora,0,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,621f1a7bd05f6980e493468230647cea03f5a067df512692041f2011534559d0
D:\CropDiseaseProject\chilli_cold\murda complex\IMG_5338.JPG,chilli_cold\murda complex\IMG_5338.JPG,murda complex,2,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,ef7aaad89358e263895475781eb71541c02d3e6d09fdc789e18591cf0ccedbe6
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_5171.JPG,chilli_cold\cerocospora\IMG_5171.JPG,cerocospora,0,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,fae1a19ed2b7774ff9cb093160275f19688321656860249ce938e185ee19086c
D:\CropDiseaseProject\chilli_cold\nutritional deficiency\IMG_3517.JPG,chilli_cold\nutritional deficiency\IMG_3517.JPG,nutritional deficiency,3,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,8fd32030a770b66fd7c74a9f4921e6e49fcdf20594927d1d400236dfc6583c31
D:\CropDiseaseProject\chilli_cold\murda complex\IMG_3339.JPG,chilli_cold\murda complex\IMG_3339.JPG,murda complex,2,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,18e81d2505894b417566776ac6453f1801e98fd536cc9de3e28ae2e5b68a140c
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4042.JPG,chilli_cold\cerocospora\IMG_4042.JPG,cerocospora,0,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,f611561be9d2b77959a7e2c50ea60a4bf76a74cb034a3bd1d60494d2cf9af574
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4655.JPG,chilli_cold\cerocospora\IMG_4655.JPG,cerocospora,0,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,70de880d4776b0cf46f712008ce9714ac16554ff011fd3046cf99c781d7c828b
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4546.JPG,chilli_cold\cerocospora\IMG_4546.JPG,cerocospora,0,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,76b3917ae995bcedac03dfa75552ce765f6c6abd7c4dfc6ed4fc5a5faa5aba2f
D:\CropDiseaseProject\chilli_cold\murda complex\IMG_5647.JPG,chilli_cold\murda complex\IMG_5647.JPG,murda complex,2,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,4d9b022fc0392e86cc9b3828b5ee85287705999dc537f22d3f72095bca905b84
D:\CropDiseaseProject\chilli_cold\healthy\IMG_4836.JPG,chilli_cold\healthy\IMG_4836.JPG,healthy,1,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,39ee2fb00127d981ae5813552db96783f0416f951a814c5a01df84ec008dad92
D:\CropDiseaseProject\chilli_cold\nutritional deficiency\IMG_4687.JPG,chilli_cold\nutritional deficiency\IMG_4687.JPG,nutritional deficiency,3,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,c466e30afbef63cffa457f5b559964bf1defbe756653f39d1ecb93e13f270350
D:\CropDiseaseProject\chilli_cold\murda complex\IMG_3260.JPG,chilli_cold\murda complex\IMG_3260.JPG,murda complex,2,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,078dc7c31685456c1736e5795ffec701e4768d70fd956abdd3f5f9a23516c720
D:\CropDiseaseProject\chilli_cold\nutritional deficiency\IMG_3295.JPG,chilli_cold\nutritional deficiency\IMG_3295.JPG,nutritional deficiency,3,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,f81e8cae095f9a257cd863de89f819082d674dd42505477879fa34845f95282b
D:\CropDiseaseProject\chilli_cold\healthy\IMG_3966.JPG,chilli_cold\healthy\IMG_3966.JPG,healthy,1,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,a5f3052054dd1c21ced637ff53a7a595f3285652c406d7432901b322c380e088
D:\CropDiseaseProject\chilli_cold\murda complex\IMG_5348.JPG,chilli_cold\murda complex\IMG_5348.JPG,murda complex,2,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,496d9fbd6e620a2d2ca39a7834f97832c75af15776ee5fdb4b6c900d56d71bf2
D:\CropDiseaseProject\chilli_cold\healthy\IMG_4399.JPG,chilli_cold\healthy\IMG_4399.JPG,healthy,1,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,3c4405b932087b587f7e6d89917f271b4f973cd61143f90016b66b9f5e5763eb
D:\CropDiseaseProject\chilli_cold\nutritional deficiency\IMG_4475.JPG,chilli_cold\nutritional deficiency\IMG_4475.JPG,nutritional deficiency,3,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,40326729157d9d3f8e58b96c411767323d5a212a30f90c4a353024ae46c53cd4
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4769.JPG,chilli_cold\cerocospora\IMG_4769.JPG,cerocospora,0,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,4583a90ccc2eb8d486ddf7aa21feec0a7aaf5dc4c75abefea722064270aa5b5f
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4562.JPG,chilli_cold\cerocospora\IMG_4562.JPG,cerocospora,0,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,3479d0212823f77fb0566b1e4c1826e3fcc17d4c684d513f78a2b4df6794090f
D:\CropDiseaseProject\chilli_cold\murda complex\IMG_5641.JPG,chilli_cold\murda complex\IMG_5641.JPG,murda complex,2,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,9a7d5f8438e4f8f2d20746412b8b18560775cd1c66a70d0c6a6cb3cdc7e36035
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_5467.JPG,chilli_cold\cerocospora\IMG_5467.JPG,cerocospora,0,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,9c95522af787b42afed77752f33ac26e4740b146d404a5860b5a165fc147949b
D:\CropDiseaseProject\chilli_cold\nutritional deficiency\IMG_4684.JPG,chilli_cold\nutritional deficiency\IMG_4684.JPG,nutritional deficiency,3,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,17600d38b2c4b4deb1861fefdb942542fa4b4597c71a3eafc92b521c9782d06c
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4086.JPG,chilli_cold\cerocospora\IMG_4086.JPG,cerocospora,0,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,6700bf2446c01dddb773a7e1c2e011cffbed58faf402ac74034d173413988830
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4607.JPG,chilli_cold\cerocospora\IMG_4607.JPG,cerocospora,0,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,ea309bdd040de1f7afab7e90309a82ffea832c239bdb65d0ee10f2c124d00238
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_5395.JPG,chilli_cold\cerocospora\IMG_5395.JPG,cerocospora,0,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,4398b7699ba23eb1157733734c8a4465a15b629f23621092167d9cfd48ff7f05
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_5422.JPG,chilli_cold\cerocospora\IMG_5422.JPG,cerocospora,0,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,3de041964d8f6249813cdf8bcab42e71970e942649d37161e97d9c1196bbff29
D:\CropDiseaseProject\chilli_cold\healthy\IMG_4830.JPG,chilli_cold\healthy\IMG_4830.JPG,healthy,1,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,3803cba314791d528e361d3d03fde2205d24a5f49dfed8350a13408d06ac0841
D:\CropDiseaseProject\chilli_cold\nutritional deficiency\IMG_3299.JPG,chilli_cold\nutritional deficiency\IMG_3299.JPG,nutritional deficiency,3,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,57b1d08e996272e6743082624a2c39170dd3eec640ba3fe597a5f7c1fbbae4d7
D:\CropDiseaseProject\chilli_cold\nutritional deficiency\IMG_3525.JPG,chilli_cold\nutritional deficiency\IMG_3525.JPG,nutritional deficiency,3,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,9668da57afeaba71bba90c630e8ff78093476830ee84e468febd29d8ab6d21b1
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4592.JPG,chilli_cold\cerocospora\IMG_4592.JPG,cerocospora,0,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,b375f340e710b9f7f467a8fcea50d958bed27a2e684ac7f0dbdece49724146bf
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4978.JPG,chilli_cold\cerocospora\IMG_4978.JPG,cerocospora,0,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,44c92e022bbd3b9ce61d7f5ca70d8ed7dfc9d33a85eca63d72aee811c198d6df
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_5166.JPG,chilli_cold\cerocospora\IMG_5166.JPG,cerocospora,0,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,f0cf821978bd4984b3a0550c3bb2baa492788b44d7d19055612c5f799318bf06
D:\CropDiseaseProject\chilli_cold\murda complex\IMG_4755.JPG,chilli_cold\murda complex\IMG_4755.JPG,murda complex,2,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,e2e7a89c22cad99d470497d5ab69306ecf14ce5963500b39ed3ce57eddbc9605
D:\CropDiseaseProject\chilli_cold\healthy\IMG_3947.JPG,chilli_cold\healthy\IMG_3947.JPG,healthy,1,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,6dddab83f8d8bf4bae4b149165d92228d79a54fa5f46c076b168a54da373151c
D:\CropDiseaseProject\chilli_cold\nutritional deficiency\IMG_3283.JPG,chilli_cold\nutritional deficiency\IMG_3283.JPG,nutritional deficiency,3,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,3b3aa515e8b3d42b57d9b1e6d3bb10d146fc2c60664c46da03175283dc027554
D:\CropDiseaseProject\chilli_cold\nutritional deficiency\IMG_3522.JPG,chilli_cold\nutritional deficiency\IMG_3522.JPG,nutritional deficiency,3,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,06bbff8061c2c371aa5f17def0e37ed5db801f0148705486a5c977a49598e2ed
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_5053.JPG,chilli_cold\cerocospora\IMG_5053.JPG,cerocospora,0,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,b696de8ec6affcbeba565edcb9a74b00b1f9488dc96a465d7d1b165556e30a3a
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4157.JPG,chilli_cold\cerocospora\IMG_4157.JPG,cerocospora,0,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,e31d65e7987e047d7a3291e92a7102b7c6e23972d547f2d4071b35329c70a916
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4963.JPG,chilli_cold\cerocospora\IMG_4963.JPG,cerocospora,0,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,975cc2f19e4499a5a7b77eff5df63d58a4df7f64afbb8b6ab378fc741773e3e9
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4761.JPG,chilli_cold\cerocospora\IMG_4761.JPG,cerocospora,0,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,ff650ae1da1d861cabfa60aee2499b64f1b16ce3e4490fe4491f1d86ef1be9c9
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4581.JPG,chilli_cold\cerocospora\IMG_4581.JPG,cerocospora,0,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,0c896abe0cb209d15b3837b37cf870e5277628c6b5f3d73635a479bf4493c6bf
D:\CropDiseaseProject\chilli_cold\healthy\IMG_3511.JPG,chilli_cold\healthy\IMG_3511.JPG,healthy,1,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,5f8f373f71ebe2521a1f86fc955bcd54ddb9bf90846e5d65b3af8fdb9f864f8f
D:\CropDiseaseProject\chilli_cold\nutritional deficiency\IMG_3604.JPG,chilli_cold\nutritional deficiency\IMG_3604.JPG,nutritional deficiency,3,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,04eb3f3ac10cc8f3e43038ee7c01d06bfa4431c6621a1cd55f59ff48b2690ddd
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4679.JPG,chilli_cold\cerocospora\IMG_4679.JPG,cerocospora,0,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,e627bc6c18ef07e4004985dd3c19a654e2f0d42e7dc5208589fc041330391bf1
D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5669.JPG,chilli_cold\powdery mildew\IMG_5669.JPG,powdery mildew,4,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,7c7e52c51fda0313c7044a5c379004199f4299dcb4284dbfc4de454c43c6fe38
D:\CropDiseaseProject\chilli_cold\healthy\IMG_3960.JPG,chilli_cold\healthy\IMG_3960.JPG,healthy,1,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,ed23a120fe37c4c9fce972da5e9af6c222bb14a4ef0736ab4b0b464773be657e
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_5476.JPG,chilli_cold\cerocospora\IMG_5476.JPG,cerocospora,0,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,4ea6e916dd9aa92b2045034a5137a1b8a92663e78183ccbc2e008d79de874b0a
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4639.JPG,chilli_cold\cerocospora\IMG_4639.JPG,cerocospora,0,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,62b1f78dfda66625e44305716b3e9c055580650740d0c07acc9b9af60e1bddb5
D:\CropDiseaseProject\chilli_cold\healthy\IMG_5062.JPG,chilli_cold\healthy\IMG_5062.JPG,healthy,1,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,a2d138a6c86f855c017398d876b6ee2993bd30a98f804f720ddf4161e8a10ae6
D:\CropDiseaseProject\chilli_cold\healthy\IMG_4400.JPG,chilli_cold\healthy\IMG_4400.JPG,healthy,1,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,ffe0f3dfe307a9c20158bd8f3fc68139ba2b2a7bb713e50d08902784e9e92581
D:\CropDiseaseProject\chilli_cold\murda complex\IMG_3276.JPG,chilli_cold\murda complex\IMG_3276.JPG,murda complex,2,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,a6413bac76ab8aee4210f37c7aa46832640ebb4a0494d7397b329757f58f87ab
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4077.JPG,chilli_cold\cerocospora\IMG_4077.JPG,cerocospora,0,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,a1481bb5402390d42f4d8d103ec25969f0da9060884909356d428479a842b064
D:\CropDiseaseProject\chilli_cold\murda complex\IMG_5652.JPG,chilli_cold\murda complex\IMG_5652.JPG,murda complex,2,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,a7ac6d73aded71a21647159c38f42650018ae42f4d1db1daf4fb73ab17996ef7
D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5583.JPG,chilli_cold\powdery mildew\IMG_5583.JPG,powdery mildew,4,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,e3a30bfe516922b6eb691ce5043647712dd3f4c7528ab03fcad799768e1db30d
D:\CropDiseaseProject\chilli_cold\nutritional deficiency\IMG_4470.JPG,chilli_cold\nutritional deficiency\IMG_4470.JPG,nutritional deficiency,3,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,d03df791acee323141e047788f93a1fbcc1cfb0d5ee95ab06a2b0c323addbcee
D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5560.JPG,chilli_cold\powdery mildew\IMG_5560.JPG,powdery mildew,4,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,a11abe7ab5846397b42b7d4e52da38f5c314de915b5accd02a6c60e8186f88f5
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_5240.JPG,chilli_cold\cerocospora\IMG_5240.JPG,cerocospora,0,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,f5e4ec40294cdb4d2a3602afbdc43835f9fb6a012e82f3d9919a578bb65ea6f2
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_5248.JPG,chilli_cold\cerocospora\IMG_5248.JPG,cerocospora,0,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,c5c4e368e58286fd0328d2ff1d7db764d6197e2f4c253229e8a104d79dae214f
