image_path,relative_path,crop,class_label,ground_truth_quality,source_type,source_url_or_description,sha256_hash,notes,hash_collision_check_passed
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___Leaf_Mold\pak_field_IMG-20240725-WA0019.jpg,results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___Leaf_Mold\pak_field_IMG-20240725-WA0019.jpg,Tomato,Tomato___Leaf_Mold,MEDIUM,FARMER_FIELD_PHOTO,Pakistan Field Tomato Dataset (Farmer Field Mobile Photos with Clutter),fa40b26336a4e5e0a8124c9df03102be79703f2f5928996439a78ce128b1326d,Field photograph of leaf mold under bright direct sunlight,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___Leaf_Mold\pak_field_IMG-20240725-WA0021.jpg,results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___Leaf_Mold\pak_field_IMG-20240725-WA0021.jpg,Tomato,Tomato___Leaf_Mold,MEDIUM,FARMER_FIELD_PHOTO,Pakistan Field Tomato Dataset (Farmer Field Mobile Photos with Clutter),40adb7b0f1ea09da72e8f099b1e146e9598f126c45f44996c3547109a818a1ec,Field photograph of leaf mold under bright direct sunlight,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___Leaf_Mold\pak_field_IMG-20240725-WA0024.jpg,results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___Leaf_Mold\pak_field_IMG-20240725-WA0024.jpg,Tomato,Tomato___Leaf_Mold,MEDIUM,FARMER_FIELD_PHOTO,Pakistan Field Tomato Dataset (Farmer Field Mobile Photos with Clutter),10bcb9fb2a1f1990e0e758a8546c4b678eba6e324a1ee07af8c7cdf94a5c0685,Field photograph of leaf mold under bright direct sunlight,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___Leaf_Mold\pak_field_IMG-20240725-WA0025.jpg,results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___Leaf_Mold\pak_field_IMG-20240725-WA0025.jpg,Tomato,Tomato___Leaf_Mold,MEDIUM,FARMER_FIELD_PHOTO,Pakistan Field Tomato Dataset (Farmer Field Mobile Photos with Clutter),262838797c4897f115e2a484994efe0fdd60dab29a4172f09d6944d552dc5081,Field photograph of leaf mold under bright direct sunlight,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___Leaf_Mold\pak_field_IMG-20240725-WA0031.jpg,results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___Leaf_Mold\pak_field_IMG-20240725-WA0031.jpg,Tomato,Tomato___Leaf_Mold,MEDIUM,FARMER_FIELD_PHOTO,Pakistan Field Tomato Dataset (Farmer Field Mobile Photos with Clutter),beb504527694e75c695af9482ecb8d4aa3426115b63e95cf642cbd30f62c1538,Field photograph of leaf mold under bright direct sunlight,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___Leaf_Mold\pak_field_IMG-20240725-WA0033.jpg,results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___Leaf_Mold\pak_field_IMG-20240725-WA0033.jpg,Tomato,Tomato___Leaf_Mold,MEDIUM,FARMER_FIELD_PHOTO,Pakistan Field Tomato Dataset (Farmer Field Mobile Photos with Clutter),77fd7f50c3af92408e195c955dca5fcbdc7ebdf0fe5a6557fe1859a8a91add72,Field photograph of leaf mold under bright direct sunlight,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___Septoria_leaf_spot\pak_field_early-blight-closeup-sm.jpg,results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___Septoria_leaf_spot\pak_field_early-blight-closeup-sm.jpg,Tomato,Tomato___Septoria_leaf_spot,HIGH,FARMER_FIELD_PHOTO,Pakistan Field Tomato Dataset (Farmer Field Mobile Photos with Clutter),ab6642a5059e272e37d829d1e651b92d3b0af1322d4de601eb5a242267232d70,Field photo of septoria leaf spot with natural leaf debris,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___Septoria_leaf_spot\pak_field_early-blight-of-tomato-tomato-1.jpg,results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___Septoria_leaf_spot\pak_field_early-blight-of-tomato-tomato-1.jpg,Tomato,Tomato___Septoria_leaf_spot,HIGH,FARMER_FIELD_PHOTO,Pakistan Field Tomato Dataset (Farmer Field Mobile Photos with Clutter),cfb56ff1c8a42b9444f41b4e5715387bbd669aed97af5bbd78732bf3640f68f2,Field photo of septoria leaf spot with natural leaf debris,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___Septoria_leaf_spot\pak_field_earlyblightresize.jpg,results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___Septoria_leaf_spot\pak_field_earlyblightresize.jpg,Tomato,Tomato___Septoria_leaf_spot,HIGH,FARMER_FIELD_PHOTO,Pakistan Field Tomato Dataset (Farmer Field Mobile Photos with Clutter),4c3dc3081f8fb2b15d15c0ebc574e351c0f6463d5e86a77deb98bb70cd6097ee,Field photo of septoria leaf spot with natural leaf debris,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___Septoria_leaf_spot\pak_field_early-blight-tomatoes-1200x746-1.jpg,results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___Septoria_leaf_spot\pak_field_early-blight-tomatoes-1200x746-1.jpg,Tomato,Tomato___Septoria_leaf_spot,HIGH,FARMER_FIELD_PHOTO,Pakistan Field Tomato Dataset (Farmer Field Mobile Photos with Clutter),e3753ea2f7df9b91ba78dd3a81b021b505ab3848c386974d84b2978933ce248e,Field photo of septoria leaf spot with natural leaf debris,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___Septoria_leaf_spot\pak_field_early-tomato-blight.jpg,results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___Septoria_leaf_spot\pak_field_early-tomato-blight.jpg,Tomato,Tomato___Septoria_leaf_spot,HIGH,FARMER_FIELD_PHOTO,Pakistan Field Tomato Dataset (Farmer Field Mobile Photos with Clutter),4b602165b3be41fa2a30ed47b89ba746f1f56f11093128c615623247d7f60d81,Field photo of septoria leaf spot with natural leaf debris,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___Septoria_leaf_spot\pak_field_EB__971_.jpg,results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___Septoria_leaf_spot\pak_field_EB__971_.jpg,Tomato,Tomato___Septoria_leaf_spot,HIGH,FARMER_FIELD_PHOTO,Pakistan Field Tomato Dataset (Farmer Field Mobile Photos with Clutter),6b1819bc9dee9e1436e94b6a431183cca88a28744a2bfa25aa1d986039c29fa1,Field photo of septoria leaf spot with natural leaf debris,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___Septoria_leaf_spot\pak_field_EB__978_.jpg,results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___Septoria_leaf_spot\pak_field_EB__978_.jpg,Tomato,Tomato___Septoria_leaf_spot,HIGH,FARMER_FIELD_PHOTO,Pakistan Field Tomato Dataset (Farmer Field Mobile Photos with Clutter),981da629d2a419a303eea0e707d0a07f86fc6ce9d802bdc77e1c3efb25ff2ee8,Field photo of septoria leaf spot with natural leaf debris,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___Septoria_leaf_spot\pak_field_EB__985_.jpg,results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___Septoria_leaf_spot\pak_field_EB__985_.jpg,Tomato,Tomato___Septoria_leaf_spot,HIGH,FARMER_FIELD_PHOTO,Pakistan Field Tomato Dataset (Farmer Field Mobile Photos with Clutter),7505693ef3824fdce797b20937e8861f0bf5462273d6a4b9b05c4782f2cd136d,Field photo of septoria leaf spot with natural leaf debris,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___Septoria_leaf_spot\pak_field_EB__988_.jpg,results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___Septoria_leaf_spot\pak_field_EB__988_.jpg,Tomato,Tomato___Septoria_leaf_spot,HIGH,FARMER_FIELD_PHOTO,Pakistan Field Tomato Dataset (Farmer Field Mobile Photos with Clutter),ac23b8c1a19766e3c126cfe1d0e3f8b4ef4632c653a6f21414da441564ebf6d3,Field photo of septoria leaf spot with natural leaf debris,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___Septoria_leaf_spot\pak_field_eb56b488e349c2de423ab6afbcc4bd5b_jpg.rf.55285dbd0f68011aa303f772d65a0a4d.jpg,results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___Septoria_leaf_spot\pak_field_eb56b488e349c2de423ab6afbcc4bd5b_jpg.rf.55285dbd0f68011aa303f772d65a0a4d.jpg,Tomato,Tomato___Septoria_leaf_spot,HIGH,FARMER_FIELD_PHOTO,Pakistan Field Tomato Dataset (Farmer Field Mobile Photos with Clutter),d47096b6820c0850e5b13d79009143e4dc841fa8acd0ec1d3ed446e4a9def0aa,Field photo of septoria leaf spot with natural leaf debris,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___Septoria_leaf_spot\pak_field_file96924.jpg,results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___Septoria_leaf_spot\pak_field_file96924.jpg,Tomato,Tomato___Septoria_leaf_spot,HIGH,FARMER_FIELD_PHOTO,Pakistan Field Tomato Dataset (Farmer Field Mobile Photos with Clutter),b2ad93e2eda8db3a7db3ce73d0064874d47e3a9ac694d199e957fd5d16e779a8,Field photo of septoria leaf spot with natural leaf debris,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___Septoria_leaf_spot\pak_field_FS547-4-big.jpg,results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___Septoria_leaf_spot\pak_field_FS547-4-big.jpg,Tomato,Tomato___Septoria_leaf_spot,HIGH,FARMER_FIELD_PHOTO,Pakistan Field Tomato Dataset (Farmer Field Mobile Photos with Clutter),14b74849a64e5d7ce2af4d2bdb8a8850030cd225dcd6ed4ceeba1e0353e87a6a,Field photo of septoria leaf spot with natural leaf debris,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___Septoria_leaf_spot\pak_field_Gls1.jpg,results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___Septoria_leaf_spot\pak_field_Gls1.jpg,Tomato,Tomato___Septoria_leaf_spot,HIGH,FARMER_FIELD_PHOTO,Pakistan Field Tomato Dataset (Farmer Field Mobile Photos with Clutter),0c752afd024419b61608f117220e7d906ecf9e86954463c1c9006b6b9ab9d8b2,Field photo of septoria leaf spot with natural leaf debris,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___Septoria_leaf_spot\pak_field_Gls11_mirror_vertical.jpg,results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___Septoria_leaf_spot\pak_field_Gls11_mirror_vertical.jpg,Tomato,Tomato___Septoria_leaf_spot,HIGH,FARMER_FIELD_PHOTO,Pakistan Field Tomato Dataset (Farmer Field Mobile Photos with Clutter),acdced733a169369d6f6c1ec69ca7b8c38788f63a879550111e39896ef2b2456,Field photo of septoria leaf spot with natural leaf debris,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___Septoria_leaf_spot\pak_field_Gls29.jpg,results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___Septoria_leaf_spot\pak_field_Gls29.jpg,Tomato,Tomato___Septoria_leaf_spot,HIGH,FARMER_FIELD_PHOTO,Pakistan Field Tomato Dataset (Farmer Field Mobile Photos with Clutter),e927d170e7dfc0dc33d53e159084efe9a41d6be80a3b551ea6bb519c558b72a0,Field photo of septoria leaf spot with natural leaf debris,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___Septoria_leaf_spot\pak_field_Gls32_mirror_vertical.jpg,results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___Septoria_leaf_spot\pak_field_Gls32_mirror_vertical.jpg,Tomato,Tomato___Septoria_leaf_spot,HIGH,FARMER_FIELD_PHOTO,Pakistan Field Tomato Dataset (Farmer Field Mobile Photos with Clutter),26ef4b4f7ab1c6fc2a4ee9c9c7f516edb2d451f5c0e15ef727b328c235f0c8c1,Field photo of septoria leaf spot with natural leaf debris,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___Septoria_leaf_spot\pak_field_Gls36.jpg,results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___Septoria_leaf_spot\pak_field_Gls36.jpg,Tomato,Tomato___Septoria_leaf_spot,HIGH,FARMER_FIELD_PHOTO,Pakistan Field Tomato Dataset (Farmer Field Mobile Photos with Clutter),4ed10ada3d698f04dad33da16178bd8ea742af78349ed7c7030675e0e425ab77,Field photo of septoria leaf spot with natural leaf debris,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___Septoria_leaf_spot\pak_field_Gls37.jpg,results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___Septoria_leaf_spot\pak_field_Gls37.jpg,Tomato,Tomato___Septoria_leaf_spot,HIGH,FARMER_FIELD_PHOTO,Pakistan Field Tomato Dataset (Farmer Field Mobile Photos with Clutter),9322d1fba880571369c1c09ed0dd31bfc8b3021e095ca1dd0039f245a8439ab4,Field photo of septoria leaf spot with natural leaf debris,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___Septoria_leaf_spot\pak_field_Gls37_change_90.jpg,results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___Septoria_leaf_spot\pak_field_Gls37_change_90.jpg,Tomato,Tomato___Septoria_leaf_spot,HIGH,FARMER_FIELD_PHOTO,Pakistan Field Tomato Dataset (Farmer Field Mobile Photos with Clutter),1f67df995f83ffec538b6482b0615bc572f3228b6b927effb2fbaf5c01247de1,Field photo of septoria leaf spot with natural leaf debris,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___Septoria_leaf_spot\pak_field_Gls38.jpg,results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___Septoria_leaf_spot\pak_field_Gls38.jpg,Tomato,Tomato___Septoria_leaf_spot,HIGH,FARMER_FIELD_PHOTO,Pakistan Field Tomato Dataset (Farmer Field Mobile Photos with Clutter),322dfc2eff2199859e23615cdd7fb339c3a31b84227feae710765e2a13734b64,Field photo of septoria leaf spot with natural leaf debris,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___Tomato_Yellow_Leaf_Curl_Virus\pak_field_IMG_20251102_155156.jpg,results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___Tomato_Yellow_Leaf_Curl_Virus\pak_field_IMG_20251102_155156.jpg,Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,HIGH,FARMER_FIELD_PHOTO,Pakistan Field Tomato Dataset (Farmer Field Mobile Photos with Clutter),6dd1a4334a9b06e557ff1747a157f6e639557761e798c3f120b70797f1dc3bf5,Farmer field photo of severe leaf curling and chlorosis,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___Tomato_Yellow_Leaf_Curl_Virus\pak_field_IMG_20251102_155213.jpg,results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___Tomato_Yellow_Leaf_Curl_Virus\pak_field_IMG_20251102_155213.jpg,Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,HIGH,FARMER_FIELD_PHOTO,Pakistan Field Tomato Dataset (Farmer Field Mobile Photos with Clutter),2eeda99435c0eaf895c1dce4de9aa1436b416f20ab877ce14907ed3dbf0f4a8c,Farmer field photo of severe leaf curling and chlorosis,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___Tomato_Yellow_Leaf_Curl_Virus\pak_field_IMG_20251102_155358.jpg,results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___Tomato_Yellow_Leaf_Curl_Virus\pak_field_IMG_20251102_155358.jpg,Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,HIGH,FARMER_FIELD_PHOTO,Pakistan Field Tomato Dataset (Farmer Field Mobile Photos with Clutter),a04101202f1f0518b5035c3f86f491f823beb763a573ace77b5782d299133acd,Farmer field photo of severe leaf curling and chlorosis,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___Tomato_Yellow_Leaf_Curl_Virus\pak_field_IMG_20251102_155916.jpg,results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___Tomato_Yellow_Leaf_Curl_Virus\pak_field_IMG_20251102_155916.jpg,Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,HIGH,FARMER_FIELD_PHOTO,Pakistan Field Tomato Dataset (Farmer Field Mobile Photos with Clutter),d4525d06a161071349d89950b12135237908f7ae7a1c63061650f1c237712a25,Farmer field photo of severe leaf curling and chlorosis,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___Tomato_Yellow_Leaf_Curl_Virus\pak_field_IMG_20251102_155927.jpg,results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___Tomato_Yellow_Leaf_Curl_Virus\pak_field_IMG_20251102_155927.jpg,Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,HIGH,FARMER_FIELD_PHOTO,Pakistan Field Tomato Dataset (Farmer Field Mobile Photos with Clutter),feb627a5cca0d416fa3d64b38a3664fd9dc1be2c8f3a056c223be5aad65205ee,Farmer field photo of severe leaf curling and chlorosis,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___Tomato_Yellow_Leaf_Curl_Virus\pak_field_IMG_20251102_160455.jpg,results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___Tomato_Yellow_Leaf_Curl_Virus\pak_field_IMG_20251102_160455.jpg,Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,HIGH,FARMER_FIELD_PHOTO,Pakistan Field Tomato Dataset (Farmer Field Mobile Photos with Clutter),18f87c733366c3200c66d7c13dfe8bf377d339d581a62c56f1e3d060360bdf4d,Farmer field photo of severe leaf curling and chlorosis,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___Tomato_Yellow_Leaf_Curl_Virus\pak_field_IMG_20251102_160553.jpg,results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___Tomato_Yellow_Leaf_Curl_Virus\pak_field_IMG_20251102_160553.jpg,Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,HIGH,FARMER_FIELD_PHOTO,Pakistan Field Tomato Dataset (Farmer Field Mobile Photos with Clutter),a508edc554a24937de47114143ad1c8d5a9f0d128ef548543267cb32374a16ec,Farmer field photo of severe leaf curling and chlorosis,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___Tomato_Yellow_Leaf_Curl_Virus\pak_field_IMG_20251102_161543.jpg,results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___Tomato_Yellow_Leaf_Curl_Virus\pak_field_IMG_20251102_161543.jpg,Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,HIGH,FARMER_FIELD_PHOTO,Pakistan Field Tomato Dataset (Farmer Field Mobile Photos with Clutter),d1fd79e4138b7e616a6e108834df6c315fad16ebe8b85fa3e5ae268d92b4baad,Farmer field photo of severe leaf curling and chlorosis,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___Tomato_Yellow_Leaf_Curl_Virus\pak_field_IMG_20251102_161547.jpg,results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___Tomato_Yellow_Leaf_Curl_Virus\pak_field_IMG_20251102_161547.jpg,Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,HIGH,FARMER_FIELD_PHOTO,Pakistan Field Tomato Dataset (Farmer Field Mobile Photos with Clutter),e7b1743e5065c6d101a698b0723feac405fc1b0dd6410944bbf104e2c44eb4ca,Farmer field photo of severe leaf curling and chlorosis,True
