image_path,relative_path,crop,class_label,source_dataset,source_url_or_citation,sha256_hash,hash_collision_check_passed
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Bacterial_spot\plantdoc_BCH_20small_20thumbnail_20for_20upload_20_2814_29.jpg,results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Bacterial_spot\plantdoc_BCH_20small_20thumbnail_20for_20upload_20_2814_29.jpg,Tomato,Tomato___Bacterial_spot,PlantDoc-Dataset,"Singh et al., PlantDoc: A Dataset for Visual Plant Disease Detection in Natural Field Conditions, ACM CoNEXT 2019",612630455bbc59fd566931f32feea6b0fc4dd6e7ae86f52155d3e46c55fc840b,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Bacterial_spot\plantdoc_Bacterial_Speck_-_Tomatoes.jpg,results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Bacterial_spot\plantdoc_Bacterial_Speck_-_Tomatoes.jpg,Tomato,Tomato___Bacterial_spot,PlantDoc-Dataset,"Singh et al., PlantDoc: A Dataset for Visual Plant Disease Detection in Natural Field Conditions, ACM CoNEXT 2019",8b3e1b52d29f9be2c3bc12faa448c74321693e51a20933a1f1fe552a97907140,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Bacterial_spot\plantdoc_Bacterial_Spot_-_Tomatoes.jpg,results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Bacterial_spot\plantdoc_Bacterial_Spot_-_Tomatoes.jpg,Tomato,Tomato___Bacterial_spot,PlantDoc-Dataset,"Singh et al., PlantDoc: A Dataset for Visual Plant Disease Detection in Natural Field Conditions, ACM CoNEXT 2019",f452e56a7e9f2c56264af79f08e03b712ea538db7e0db0a7a4a4933ade79df00,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Bacterial_spot\plantdoc_Bacterial-Leaf-Spot-2.jpg,results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Bacterial_spot\plantdoc_Bacterial-Leaf-Spot-2.jpg,Tomato,Tomato___Bacterial_spot,PlantDoc-Dataset,"Singh et al., PlantDoc: A Dataset for Visual Plant Disease Detection in Natural Field Conditions, ACM CoNEXT 2019",8fd0680f224379fd2015aff82f4b3c6d50b11dbac1c584752977215d60cfa3f0,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Bacterial_spot\plantdoc_Bacterial-Spot-of-Tomato-Img-2.jpg,results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Bacterial_spot\plantdoc_Bacterial-Spot-of-Tomato-Img-2.jpg,Tomato,Tomato___Bacterial_spot,PlantDoc-Dataset,"Singh et al., PlantDoc: A Dataset for Visual Plant Disease Detection in Natural Field Conditions, ACM CoNEXT 2019",234c89af82c798886e195ede818e0c906993f4f0095fb0e4fd6c1e5665320a68,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Bacterial_spot\plantdoc_Bacterial-speck-tomato-leaves.jpg,results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Bacterial_spot\plantdoc_Bacterial-speck-tomato-leaves.jpg,Tomato,Tomato___Bacterial_spot,PlantDoc-Dataset,"Singh et al., PlantDoc: A Dataset for Visual Plant Disease Detection in Natural Field Conditions, ACM CoNEXT 2019",64c250e5e6b84952903fd3516519b7cefc9364fb009fdb2c38905da4fe47205c,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Bacterial_spot\plantdoc_Bacterial-spot-on-tomato-leaves.jpg,results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Bacterial_spot\plantdoc_Bacterial-spot-on-tomato-leaves.jpg,Tomato,Tomato___Bacterial_spot,PlantDoc-Dataset,"Singh et al., PlantDoc: A Dataset for Visual Plant Disease Detection in Natural Field Conditions, ACM CoNEXT 2019",95a50e78f47ddbb2c69cf00b2f9637df19d90a56fa7d5790f25d0b6db20d1886,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Bacterial_spot\plantdoc_Bacterial-spot-tomato.jpg,results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Bacterial_spot\plantdoc_Bacterial-spot-tomato.jpg,Tomato,Tomato___Bacterial_spot,PlantDoc-Dataset,"Singh et al., PlantDoc: A Dataset for Visual Plant Disease Detection in Natural Field Conditions, ACM CoNEXT 2019",c23fd68c480e78766dbb690c82a7f10faeca9072018caef571b32ec4df5eabc0,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Bacterial_spot\plantdoc_BacterialSpot06.jpg,results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Bacterial_spot\plantdoc_BacterialSpot06.jpg,Tomato,Tomato___Bacterial_spot,PlantDoc-Dataset,"Singh et al., PlantDoc: A Dataset for Visual Plant Disease Detection in Natural Field Conditions, ACM CoNEXT 2019",d8a745f74c62f6fd2bdd8f97c6c161626321099a50f4787f69c3e708f071642c,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Bacterial_spot\plantdoc_BacterialSpot07.jpg,results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Bacterial_spot\plantdoc_BacterialSpot07.jpg,Tomato,Tomato___Bacterial_spot,PlantDoc-Dataset,"Singh et al., PlantDoc: A Dataset for Visual Plant Disease Detection in Natural Field Conditions, ACM CoNEXT 2019",63bf08288e7cc6de71242214eb5f6a85c121164e249885073bedc8727e3236f8,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Bacterial_spot\plantdoc_Bacterial_spots1300.jpg,results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Bacterial_spot\plantdoc_Bacterial_spots1300.jpg,Tomato,Tomato___Bacterial_spot,PlantDoc-Dataset,"Singh et al., PlantDoc: A Dataset for Visual Plant Disease Detection in Natural Field Conditions, ACM CoNEXT 2019",143e79b428ac80688234e1a6fe330037f9a5f654a12d0ffcbd6d92af936147a3,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Bacterial_spot\plantdoc_Bacterial_spots2276.jpg,results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Bacterial_spot\plantdoc_Bacterial_spots2276.jpg,Tomato,Tomato___Bacterial_spot,PlantDoc-Dataset,"Singh et al., PlantDoc: A Dataset for Visual Plant Disease Detection in Natural Field Conditions, ACM CoNEXT 2019",057c2d6ff63615ac373c811c518a8d6e795bb57cccc49b36341d26292216bdd1,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Tomato_mosaic_virus\plantdoc_1422_0.jpeg.jpg,results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Tomato_mosaic_virus\plantdoc_1422_0.jpeg.jpg,Tomato,Tomato___Tomato_mosaic_virus,PlantDoc-Dataset,"Singh et al., PlantDoc: A Dataset for Visual Plant Disease Detection in Natural Field Conditions, ACM CoNEXT 2019",385a96f98a1986ccdac704af3fc0215a26632bd0a0490bf2f2ecc20a17d5ddaa,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Tomato_mosaic_virus\plantdoc_3-tomato-mosaic-virus_web.jpg,results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Tomato_mosaic_virus\plantdoc_3-tomato-mosaic-virus_web.jpg,Tomato,Tomato___Tomato_mosaic_virus,PlantDoc-Dataset,"Singh et al., PlantDoc: A Dataset for Visual Plant Disease Detection in Natural Field Conditions, ACM CoNEXT 2019",0859fe0db82e2eb1ccb6d8caf2fc6ed7030b2771baa2f744490683ea5fd1fdb4,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Tomato_mosaic_virus\plantdoc_4b0bfd_df5a85f728c74cecbe908a24feadab02.jpg,results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Tomato_mosaic_virus\plantdoc_4b0bfd_df5a85f728c74cecbe908a24feadab02.jpg,Tomato,Tomato___Tomato_mosaic_virus,PlantDoc-Dataset,"Singh et al., PlantDoc: A Dataset for Visual Plant Disease Detection in Natural Field Conditions, ACM CoNEXT 2019",bca664400713e0e49d34f9915b0bc860433343d1c532f538496472182a157c71,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Tomato_mosaic_virus\plantdoc_51196-004-61703A1B.jpg,results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Tomato_mosaic_virus\plantdoc_51196-004-61703A1B.jpg,Tomato,Tomato___Tomato_mosaic_virus,PlantDoc-Dataset,"Singh et al., PlantDoc: A Dataset for Visual Plant Disease Detection in Natural Field Conditions, ACM CoNEXT 2019",ef435579510d841b901745acaff97db59f6ef7f145dcc88b53f6e3d7a618f442,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Tomato_mosaic_virus\plantdoc_5Tomato_Mosaic_Virus.jpg,results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Tomato_mosaic_virus\plantdoc_5Tomato_Mosaic_Virus.jpg,Tomato,Tomato___Tomato_mosaic_virus,PlantDoc-Dataset,"Singh et al., PlantDoc: A Dataset for Visual Plant Disease Detection in Natural Field Conditions, ACM CoNEXT 2019",c584e26d61f82e9d5afa7772c797d3d494ab4646b543c93297ff7a24f6d9bdbd,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Tomato_mosaic_virus\plantdoc_DSC02246.JPG.jpg,results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Tomato_mosaic_virus\plantdoc_DSC02246.JPG.jpg,Tomato,Tomato___Tomato_mosaic_virus,PlantDoc-Dataset,"Singh et al., PlantDoc: A Dataset for Visual Plant Disease Detection in Natural Field Conditions, ACM CoNEXT 2019",127fdff8c60e482ffe68d40d529689dd8da5a02be3e6bd3738820c7752468fb7,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Tomato_mosaic_virus\plantdoc_TMV-3.jpg,results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Tomato_mosaic_virus\plantdoc_TMV-3.jpg,Tomato,Tomato___Tomato_mosaic_virus,PlantDoc-Dataset,"Singh et al., PlantDoc: A Dataset for Visual Plant Disease Detection in Natural Field Conditions, ACM CoNEXT 2019",290d3c6a123aa77b9ec8564578dbd0a9ce70663fa903c1f550e7c7ed68500d30,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Tomato_mosaic_virus\plantdoc_TNRV2.jpg,results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Tomato_mosaic_virus\plantdoc_TNRV2.jpg,Tomato,Tomato___Tomato_mosaic_virus,PlantDoc-Dataset,"Singh et al., PlantDoc: A Dataset for Visual Plant Disease Detection in Natural Field Conditions, ACM CoNEXT 2019",0cbec55eb4a499f910b5791f033868e462be24245a02e7e54e474d4f51e69a07,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Tomato_mosaic_virus\plantdoc_Tomato_2Bmosaic_2Bvirus.jpg,results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Tomato_mosaic_virus\plantdoc_Tomato_2Bmosaic_2Bvirus.jpg,Tomato,Tomato___Tomato_mosaic_virus,PlantDoc-Dataset,"Singh et al., PlantDoc: A Dataset for Visual Plant Disease Detection in Natural Field Conditions, ACM CoNEXT 2019",b37ec98ff05367c2a163ddd34b7d9d19bf6150f4b309810a50cfc09ca25c3970,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Tomato_mosaic_virus\plantdoc_Tomato_mosaic_virus.jpg,results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Tomato_mosaic_virus\plantdoc_Tomato_mosaic_virus.jpg,Tomato,Tomato___Tomato_mosaic_virus,PlantDoc-Dataset,"Singh et al., PlantDoc: A Dataset for Visual Plant Disease Detection in Natural Field Conditions, ACM CoNEXT 2019",ecf4813279856da6139d466fca3a00a792df7a0657324fe078e7d58ec5b2c8c6,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Tomato_mosaic_virus\plantdoc_Tomato-brown-rugose-fruit-virus-ToBRFV-infected-tomato-Solanum-lycopersicum-plants_Q320.jpg,results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Tomato_mosaic_virus\plantdoc_Tomato-brown-rugose-fruit-virus-ToBRFV-infected-tomato-Solanum-lycopersicum-plants_Q320.jpg,Tomato,Tomato___Tomato_mosaic_virus,PlantDoc-Dataset,"Singh et al., PlantDoc: A Dataset for Visual Plant Disease Detection in Natural Field Conditions, ACM CoNEXT 2019",c092b2591bd11975a88dca500806f115918d50d60169ca949ce1f64bd4c35aa0,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Tomato_mosaic_virus\plantdoc_ab40cce958c60d8b6e0ec2e4fdb8f526.jpg,results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Tomato_mosaic_virus\plantdoc_ab40cce958c60d8b6e0ec2e4fdb8f526.jpg,Tomato,Tomato___Tomato_mosaic_virus,PlantDoc-Dataset,"Singh et al., PlantDoc: A Dataset for Visual Plant Disease Detection in Natural Field Conditions, ACM CoNEXT 2019",1a1cf0be9bdeae64a59ba65d0a08890633030342a9dff6603166a8de9445ae88,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Tomato_mosaic_virus\plantdoc_d41c86a650e49b8066d6b347d8e9d3ad.jpg,results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Tomato_mosaic_virus\plantdoc_d41c86a650e49b8066d6b347d8e9d3ad.jpg,Tomato,Tomato___Tomato_mosaic_virus,PlantDoc-Dataset,"Singh et al., PlantDoc: A Dataset for Visual Plant Disease Detection in Natural Field Conditions, ACM CoNEXT 2019",987317e1cef2c7563cb158f08bc271f2800b3bea6013a094cafcdc1088342c75,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Tomato_mosaic_virus\plantdoc_dahliaviralsymptoms2lowresjpg.jpg,results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Tomato_mosaic_virus\plantdoc_dahliaviralsymptoms2lowresjpg.jpg,Tomato,Tomato___Tomato_mosaic_virus,PlantDoc-Dataset,"Singh et al., PlantDoc: A Dataset for Visual Plant Disease Detection in Natural Field Conditions, ACM CoNEXT 2019",daef774b7c3f8632b47b5740e00051fb9a28066bb934307c82d930e047d1e358,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Tomato_mosaic_virus\plantdoc_dummen-tmv.jpg,results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Tomato_mosaic_virus\plantdoc_dummen-tmv.jpg,Tomato,Tomato___Tomato_mosaic_virus,PlantDoc-Dataset,"Singh et al., PlantDoc: A Dataset for Visual Plant Disease Detection in Natural Field Conditions, ACM CoNEXT 2019",ceb08f12a2d062e81d23507a632a1fd63b67410100390310c3879cb641f37304,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Tomato_mosaic_virus\plantdoc_fig1-2k11-163-165.jpg,results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Tomato_mosaic_virus\plantdoc_fig1-2k11-163-165.jpg,Tomato,Tomato___Tomato_mosaic_virus,PlantDoc-Dataset,"Singh et al., PlantDoc: A Dataset for Visual Plant Disease Detection in Natural Field Conditions, ACM CoNEXT 2019",7882f74fc0969d1d52c78d92b2600cb016c5e8861b83fbf372f620d4397fc5a5,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Tomato_mosaic_virus\plantdoc_fig2-2k11-1-12.jpg,results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Tomato_mosaic_virus\plantdoc_fig2-2k11-1-12.jpg,Tomato,Tomato___Tomato_mosaic_virus,PlantDoc-Dataset,"Singh et al., PlantDoc: A Dataset for Visual Plant Disease Detection in Natural Field Conditions, ACM CoNEXT 2019",badccfa1a3aca75d7098c43d45c894895060eaab65dbed25e2575afccf062e89,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Tomato_mosaic_virus\plantdoc_image018.jpg,results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Tomato_mosaic_virus\plantdoc_image018.jpg,Tomato,Tomato___Tomato_mosaic_virus,PlantDoc-Dataset,"Singh et al., PlantDoc: A Dataset for Visual Plant Disease Detection in Natural Field Conditions, ACM CoNEXT 2019",3b3183d447bcf9427d4ac8d2ef36ab2e3c441c10b7cbf86f55a5a61c133dc4a6,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Tomato_mosaic_virus\plantdoc_image022.jpg,results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Tomato_mosaic_virus\plantdoc_image022.jpg,Tomato,Tomato___Tomato_mosaic_virus,PlantDoc-Dataset,"Singh et al., PlantDoc: A Dataset for Visual Plant Disease Detection in Natural Field Conditions, ACM CoNEXT 2019",1e1eaac19252fc29b868ce89c2808b5eeb962e14327b3fee3c351657ed06f115,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Tomato_mosaic_virus\plantdoc_image024.jpg,results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Tomato_mosaic_virus\plantdoc_image024.jpg,Tomato,Tomato___Tomato_mosaic_virus,PlantDoc-Dataset,"Singh et al., PlantDoc: A Dataset for Visual Plant Disease Detection in Natural Field Conditions, ACM CoNEXT 2019",e7f67c86efd4d32885e40f88f8b087c44ba68930937b56b0c965b861c5c7d896,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Tomato_mosaic_virus\plantdoc_mosaic-virus-foliage.jpg,results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Tomato_mosaic_virus\plantdoc_mosaic-virus-foliage.jpg,Tomato,Tomato___Tomato_mosaic_virus,PlantDoc-Dataset,"Singh et al., PlantDoc: A Dataset for Visual Plant Disease Detection in Natural Field Conditions, ACM CoNEXT 2019",fb579582240fce42338f4de48b6c73df73f190909d648af0a401ede993c5f3d9,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Tomato_mosaic_virus\plantdoc_mosaic_virus_tomato.jpg,results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Tomato_mosaic_virus\plantdoc_mosaic_virus_tomato.jpg,Tomato,Tomato___Tomato_mosaic_virus,PlantDoc-Dataset,"Singh et al., PlantDoc: A Dataset for Visual Plant Disease Detection in Natural Field Conditions, ACM CoNEXT 2019",523c300d0340891e11ff4df32404c9e4cd0fdc915ba4fdcaba544afd36165648,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Tomato_mosaic_virus\plantdoc_mosaic_virus_tomato_small.jpg,results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Tomato_mosaic_virus\plantdoc_mosaic_virus_tomato_small.jpg,Tomato,Tomato___Tomato_mosaic_virus,PlantDoc-Dataset,"Singh et al., PlantDoc: A Dataset for Visual Plant Disease Detection in Natural Field Conditions, ACM CoNEXT 2019",35f9d381bd7fb68db5d980c203413779367a939a9c69888076efbaea8e872fd3,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Tomato_mosaic_virus\plantdoc_mosiac-virus3.jpg,results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Tomato_mosaic_virus\plantdoc_mosiac-virus3.jpg,Tomato,Tomato___Tomato_mosaic_virus,PlantDoc-Dataset,"Singh et al., PlantDoc: A Dataset for Visual Plant Disease Detection in Natural Field Conditions, ACM CoNEXT 2019",5f4d0e00d88da37a7a97c55b885dc80b6eb7a87ad2993f24e488984111e8a2e5,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Tomato_mosaic_virus\plantdoc_stock-photo-tomato-mosaic-virus-disease-on-tomato-559799668.jpg,results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Tomato_mosaic_virus\plantdoc_stock-photo-tomato-mosaic-virus-disease-on-tomato-559799668.jpg,Tomato,Tomato___Tomato_mosaic_virus,PlantDoc-Dataset,"Singh et al., PlantDoc: A Dataset for Visual Plant Disease Detection in Natural Field Conditions, ACM CoNEXT 2019",8e644164293e7c32e8cb270c2d517d0988f3851f2ca4bfc7bad3d73745148960,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Tomato_mosaic_virus\plantdoc_thumb-500.jpg,results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Tomato_mosaic_virus\plantdoc_thumb-500.jpg,Tomato,Tomato___Tomato_mosaic_virus,PlantDoc-Dataset,"Singh et al., PlantDoc: A Dataset for Visual Plant Disease Detection in Natural Field Conditions, ACM CoNEXT 2019",253abd1f7b183baeeeb79cf76672b2be334a30d50b82aa6bcfcb79375b8e2fdb,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Tomato_mosaic_virus\plantdoc_tmv-tomato-16.jpg,results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Tomato_mosaic_virus\plantdoc_tmv-tomato-16.jpg,Tomato,Tomato___Tomato_mosaic_virus,PlantDoc-Dataset,"Singh et al., PlantDoc: A Dataset for Visual Plant Disease Detection in Natural Field Conditions, ACM CoNEXT 2019",84bf9933d581cd350fa433fec46cf554d28bd0e7b5971c22db912d93a8a42dfa,True
