dataset,class,file
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\68e18442-2f1d-458d-b1ef-865c7390622c___RS_HL 9919.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\68f66822-cde2-4a2c-b58e-a16900362a75___RS_HL 9674.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\691682b4-7c83-4cb9-a0d6-e1fbdcc4fea3___RS_HL 0232.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\6949b108-03f0-4cee-b91a-bb5b23e93249___GH_HL Leaf 331.3.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\69a348e0-b426-42bd-ba09-a8bb067430e5___RS_HL 0016.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\69d1a3dc-54cd-4917-99b7-a315d7932edf___GH_HL Leaf 347.1.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\6a159b17-b233-4b65-ba45-9fbced7f1d39___RS_HL 0339.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\6a6628d5-27fe-44a1-abeb-f3892a5516ab___RS_HL 9858.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\6a74d0a9-4a5e-4dc2-9e14-aeade8b0c3b2___GH_HL Leaf 400.1.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\6a8b21cc-35c6-4e5e-8f9d-a4a3591cc665___RS_HL 9961.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\6a9836cb-f987-4ccf-8841-f227989ff5ec___RS_HL 0045.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\6aed746b-e45b-40d6-addb-71bdd0456618___RS_HL 0638.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\6b53630d-c9df-4e67-a490-b1835772d9a0___GH_HL Leaf 450.2.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\6b9b1ad6-3e75-4378-ad97-7dc9b8fa084e___GH_HL Leaf 179.1.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\6bcd0525-7b7a-4503-aff0-73cc04db5105___RS_HL 9916.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\6be1ec13-6964-4706-b94a-069d4a8592cf___GH_HL Leaf 175.1.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\6c125a79-9b14-4a91-8f03-342910c7fe57___GH_HL Leaf 433.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\6c46af84-675e-4e35-8309-169c20ae8b62___RS_HL 0383.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\6c8f3087-94d6-4cfb-83cd-93a59f2a646a___RS_HL 0433.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\6c93e40c-bd94-4583-8651-2b9d7215a392___RS_HL 0054.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\6ca96968-d8cd-4849-a0d5-0784e585d768___RS_HL 0302.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\6cabb19a-2a35-4897-a646-a13e3cf494c6___RS_HL 0591.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\6d0a4eb6-2a48-4fd6-9bb5-df05eeeb05a8___GH_HL Leaf 316.2.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\6d1dc982-e62e-448b-85bc-63b0d8363fa0___GH_HL Leaf 328.1.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\6d2b6ab9-dd43-446a-ae14-0fc3fb12b9ca___GH_HL Leaf 265.2.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\6d4e6329-bb8c-417c-8d28-6241a22c0a86___GH_HL Leaf 411.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\6d6f479a-d165-46b3-95d8-43c4778c23f9___GH_HL Leaf 205.1.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\6d7934cb-69fc-48fe-b493-a64b349a9094___RS_HL 9930.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\6dca3464-9e71-4edf-9ca5-746b5eebe418___GH_HL Leaf 352.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\6dde71bb-a416-41eb-a629-7b4541e85cfc___RS_HL 9734.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\6e1abdb8-4020-48c9-9488-2d320e8d5a4d___RS_HL 0168.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\6e3fca10-be50-4074-ada4-3122e864d4e0___GH_HL Leaf 294.1.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\6e41f26a-5ce7-4fba-9fb5-e6a886b55f75___GH_HL Leaf 230.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\6e48af01-e836-4cdd-9b99-867d421c2ff3___RS_HL 9760.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\6e583c78-1f36-4d5e-bc0e-24f3c76a2c1d___RS_HL 0284.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\6ee48dff-5a8a-4751-8850-200575ee49b1___RS_HL 0479.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\6f46242c-3654-4670-8587-91c6b74af742___RS_HL 9731.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\6f489b75-4fca-4aae-834d-409db790224b___GH_HL Leaf 205.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\6f5b57d9-46c8-41b6-9f79-eda044f687b1___RS_HL 9962.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\6f6c7236-d6b5-4bbb-a89e-e1c8246550dd___RS_HL 0559.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\6f6db1db-e3d1-4715-b46e-d0c64524da81___GH_HL Leaf 502.4.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\6f8aa21a-0209-4d38-b937-d0e1e809bf16___RS_HL 0027.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\6fa01a78-0d8d-4ecf-b90f-4dbc2e89f2d9___RS_HL 0220.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\6fc5b781-6757-459f-af96-09a67dbcb2bc___RS_HL 0607.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\6ff7ee8e-bb69-4b7e-a15b-09c6d406ef92___RS_HL 0087.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\70097a25-88b2-4c9a-800b-5a978cdf4c7c___GH_HL Leaf 384.1.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\7079935b-c669-47db-a6ae-5a12d9ccf9d7___GH_HL Leaf 331.1.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\709ca1e9-9c0f-4ebb-a3c1-529675210010___GH_HL Leaf 310.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\709e6c14-61e3-4157-b371-f143ca5b1fda___GH_HL Leaf 256.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\70ae81f5-0d05-4b69-a182-fa35bb3fe0ad___GH_HL Leaf 339.1.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\70e2244d-152b-4dc7-b002-5991e1a195db___RS_HL 9948.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\7141e8d1-1554-4030-85dc-be5e984eb6ef___GH_HL Leaf 471.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\717a4bbc-52b1-42c1-a718-ca94744ff52d___RS_HL 9726.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\717efedc-6fcb-4509-895f-369d82161acf___RS_HL 0184.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\71867583-027b-4304-8854-7b88efaf280b___RS_HL 9920.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\7188d286-5201-40b6-925a-52af6e6c7c03___GH_HL Leaf 479.1.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\719352b5-1b4c-41e5-a517-3dfde18c13ef___RS_HL 0300.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\71967e69-6356-49c1-81ce-624792b4d964___GH_HL Leaf 315.1.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\71c4512d-05ba-456f-ba4e-f2861b7e7837___RS_HL 0390.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\71d75a62-1278-4092-aec5-5749c737eaa2___GH_HL Leaf 513.1.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\72361f8d-d158-48b5-a77e-f10cbaf7b29f___RS_HL 0118.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\724de01c-90cd-48e7-9360-749bb5b4713b___GH_HL Leaf 271.1.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\729ddd12-6c56-4f8d-bf95-ce3a066c9f29___GH_HL Leaf 188.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\73815ecf-ee85-4bba-864f-f47d01a96615___RS_HL 0348.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\73bfef3d-ba16-4d1d-9aac-71b771e9c9b6___RS_HL 9777.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\73cc02ea-96ad-4e02-8240-b599cf1e0384___RS_HL 9839.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\741595d0-322d-4711-9005-b1e39b9567c1___RS_HL 0491.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\74463e4f-524e-4dad-a936-b167d6846bcf___RS_HL 9971.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\74579097-2dd7-4d15-8f73-f09e7d919b51___RS_HL 9773.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\753c3f29-c572-4765-8711-b5ac2cd0aaba___RS_HL 0310.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\757dc01f-63b5-47aa-b15d-37cbb3f8e76c___GH_HL Leaf 184.1.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\75a4f049-e99c-4666-845f-7b1577dbd662___RS_HL 9955.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\75fe127d-147b-495a-ac06-ded6b64a4ffa___RS_HL 0116.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\7620a603-c3cd-4893-9481-901c9950bb00___GH_HL Leaf 263.1.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\7627db62-eca7-44fd-8b81-b818575821aa___GH_HL Leaf 356.1.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\768fcdcd-089b-4108-bda6-fef4decf8944___GH_HL Leaf 455.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\776714ac-7a89-4449-bde9-9b9911f1a371___RS_HL 9886.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\77919a16-c47c-46ca-857b-8cfb67139857___RS_HL 9695.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\77c978a3-7285-4d36-a858-1b77729020b7___GH_HL Leaf 462.1.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\77e04405-25a3-4be4-8fa8-60c73888eca6___RS_HL 0599.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\784b04db-e95c-4afb-b451-1b6837d0d90e___RS_HL 0059.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\7853cc96-2ac8-479e-83f5-353b88a351a2___GH_HL Leaf 514.3.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\7864a688-3ee0-4ddc-83e8-6edb177dd6bf___GH_HL Leaf 193.1.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\787fe2db-da4f-4655-bbb7-6fd8025feffe___RS_HL 9795.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\7890f4dc-0c55-454b-ab23-3b25d3d973c4___GH_HL Leaf 366.1.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\78c0dc05-0bac-43fd-81b5-b10b61f666cd___GH_HL Leaf 481.5.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\7919a8c4-0eb1-477f-8534-fc8841245cf7___RS_HL 0538.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\791d2730-66b2-418b-abe0-548208783e44___RS_HL 0589.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\79ceff7d-4092-419c-b7c1-340ae2dc0605___RS_HL 0225.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\79debbff-9c0f-4a5c-a4c7-4b2bc97406dc___RS_HL 0244.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\79e38a3e-8170-44e3-a7ce-e00bbbcf24dc___GH_HL Leaf 460.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\7a51866d-a48a-4443-8243-b7de56104946___RS_HL 0311.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\7a5fe2a0-ac85-4a37-b0f6-8cfc8fb21c9c___RS_HL 9865.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\7a73a7f9-27e3-4898-be48-97ddcaa094a4___GH_HL Leaf 381.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\7ad747e8-af36-4128-a819-b35e55c93b56___GH_HL Leaf 489.1.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\7af927ee-8940-49bf-bcb3-78ec3fcc40f3___RS_HL 9626.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\7b651761-da31-437a-be17-6e49912f622a___RS_HL 9703.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\7bb3bc73-873b-454c-82cf-a12cb0eb37fc___RS_HL 0206.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\7beda862-3964-4839-9d08-b9b3fa27b028___RS_HL 9952.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\7c2aba18-254c-4e86-86ee-196a5a092324___RS_HL 0395.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\7c879fc2-09b8-47ab-af57-2508cc854861___GH_HL Leaf 380.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\7d1cbe82-bda7-498a-ac8f-f01a0e279940___RS_HL 9639.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\7d3cd4c9-2c10-422d-a5f2-474c5569649d___RS_HL 9686.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\7de93009-6180-4027-8779-76947cda3e2f___2700323949_95aa2eaa01_o.jpg
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\7e0f5a39-e44e-40fe-8486-f369cb59895b___RS_HL 9790.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\7e37d8c3-2f62-4a95-b430-34746cb25776___RS_HL 0188.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\7e3c7e5d-172c-4a25-ad05-2b32e49c7bd2___GH_HL Leaf 387.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\7ee078a8-218e-4ebf-8935-ec9f844ab744___GH_HL Leaf 212.9.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\7f58b2c9-3a62-402f-80d8-4a9aef9203ea___GH_HL Leaf 411.1.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\7f5c8018-c4c3-4471-aa30-defe910ea3d9___GH_HL Leaf 444.1.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\7f7b6cff-3d29-45ad-a0df-56f568289be9___GH_HL Leaf 506.1.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\7f80c0af-c88f-40ec-be87-14d7595248d8___RS_HL 9721.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\806a1f93-1b9f-4860-91e1-9aff2d68c494___RS_HL 0468.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\807ee562-f616-4cf6-a28e-b4db6536a203___RS_HL 0050.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\809e36cd-8251-4fcf-854d-6b7bb2f41a64___RS_HL 0215.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\80c566ba-6754-4abb-a61e-986b92cfc4fd___RS_HL 0436.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\80d49051-a7ab-4e01-9370-08ba47aee1d3___RS_HL 0566.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\80e6c399-040d-426f-94d9-8fb720b3836d___RS_HL 0333.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\81024038-40ff-40c4-b8f4-4a48b08032e4___RS_HL 0301.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\81314c2b-1def-41c8-a6b4-1cd37d1e482a___RS_HL 0175.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\8140c767-937d-450c-8070-2936aeb73834___GH_HL Leaf 439.1.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\81a4e19e-bbcd-4029-8a4f-ae97afe0cdcb___GH_HL Leaf 323.1.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\824ae544-73d2-448a-b442-a8d2cdd83922___RS_HL 9900.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\824d057f-080b-4b9e-ae96-e91d5bdf3b98___RS_HL 0380.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\8295c1b4-7674-4b15-8a32-bb665a969e9b___RS_HL 9776.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\8298308b-4f4e-472b-9ee5-bd5887299f59___RS_HL 0269.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\82a343d3-1a57-4190-b0d7-8e8c88e832a7___GH_HL Leaf 306.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\82b63dfc-d0b6-4bb3-afc4-db8d61476b10___GH_HL Leaf 415.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\82df832d-43d4-41c5-97b8-baf8ff9c658c___RS_HL 9917.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\8312b46c-abee-4c16-9790-d577e026d571___RS_HL 9860.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\8379a9cc-775f-4e91-b880-09d9afb361ac___RS_HL 0596.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\8398397b-eae0-4e7b-83ee-44c42c67a79c___RS_HL 0631.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\839daf12-8d8b-478e-b214-2d5dd0fa509a___GH_HL Leaf 445.1.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\83a8e340-30f9-4e2f-b825-a1078d5c63cf___RS_HL 0033.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\83d9992c-b4ee-41f5-b3eb-792afd464f4e___RS_HL 9629.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\83eb200d-ef9d-4b98-b4c1-58b7f0b169e4___RS_HL 0421.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\8425f91b-b758-4e82-a7cc-6ecc862c1a00___RS_HL 0255.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\846276ae-4ccd-45ba-9a46-f913d04a9456___RS_HL 0012.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\84991306-21f6-41fb-a723-0c7ba1dac9d3___GH_HL Leaf 199.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\84c43d92-9e49-4ce6-b094-5df767b2b0df___RS_HL 0365.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\84cbb98b-5c2f-4367-8d78-52be491e66bd___GH_HL Leaf 336.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\84d5645b-619e-4882-a1d5-3a3abec47da3___RS_HL 0568.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\84eb25b9-4855-4fde-9a2c-28c2de1bfb22___RS_HL 9680.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\851e1102-43d8-4bc7-8c41-28e5412b1863___RS_HL 9660.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\85487c92-0a3d-4dd9-a8f9-6d7b7e1887e6___RS_HL 9789.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\8558f71b-626f-40f3-863d-69493941f829___RS_HL 0044.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\85656232-738b-4a83-ab54-cfa6ecff99f1___RS_HL 0477.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\86a7487a-e9a1-413c-b8ad-6dfacf9c0b2a___GH_HL Leaf 413.1.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\870b4923-2db1-4e01-827b-fbea6ed404cb___RS_HL 0164.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\876e3a03-14fb-4a13-888b-02b2d9fa8e86___RS_HL 0313.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\878c1a99-3224-4b99-87e5-2a2c497909ca___GH_HL Leaf 274.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\879b48e5-11f8-4989-8226-08af79bd6eb1___RS_HL 0453.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\87d30769-5aea-4648-8105-788267115242___GH_HL Leaf 414.1.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\87f08e15-5b2d-4d01-b83b-fd958eba02d4___GH_HL Leaf 434.2.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\8809940a-a097-4488-9e49-3ffdc10d8d9a___GH_HL Leaf 245.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\8811ef44-071b-430a-a0a4-989bf7668582___GH_HL Leaf 193.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\8834fdc1-4946-4cfc-a569-80eabaeebe1d___RS_HL 0154.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\8858ed06-2e1b-4a4a-bd16-e4425ae62312___GH_HL Leaf 523.1.JPG
Tomato,Tomato___healthy,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\886c81aa-0494-4dd7-adc5-301af73df1f7___GH_HL Leaf 215.JPG
